MT415370.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT415370.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.5,20.4
MT415370.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT415370.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT415370.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT415373.1,cds-YP_009724390.1;,99.842,1262,2,0,34,3819,12,1273,0.0,2550
MT415373.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT415373.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT415373.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT415373.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT415373.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,2.9,20.0
MT415373.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,2.9,18.1
MT415373.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT415373.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,7.4,20.8
MT415373.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.4,20.4
MT415373.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT415373.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT415373.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,9.0,20.4
MT415374.1,cds-YP_009724390.1;,100.000,1262,0,0,34,3819,12,1273,0.0,2553
MT415374.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT415374.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT415374.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT415374.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT415374.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT415374.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT415374.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT415374.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT415374.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,7.4,20.8
MT415374.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.5,20.4
MT415374.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT415374.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT415374.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT415375.1,cds-YP_009724390.1;,99.921,1262,1,0,34,3819,12,1273,0.0,2551
MT415375.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT415375.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT415375.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT415375.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT415375.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT415375.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT415375.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT415375.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT415375.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT415375.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.6,20.4
MT415375.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT415375.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.5,22.3
MT415375.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.9,20.4
MT415376.1,cds-YP_009724390.1;,99.921,1262,1,0,34,3819,12,1273,0.0,2549
MT415376.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT415376.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT415376.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT415376.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT415376.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT415376.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT415376.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT415376.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,3.9,21.6
MT415376.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT415376.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.5,20.4
MT415376.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT415376.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT415376.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.9,20.4
MT415833.1,cds-YP_009725295.1;,100.000,122,0,0,1,366,2770,2891,3.53e-83,255
MT415833.1,cds-YP_009725295.1;,42.105,19,11,0,210,154,3849,3867,0.11,22.7
MT415833.1,cds-YP_009725295.1;,25.373,67,42,3,311,135,2865,2931,0.44,20.8
MT415833.1,cds-YP_009725295.1;,66.667,9,3,0,191,217,2122,2130,5.4,17.3
MT415833.1,cds-YP_009725295.1;,83.333,6,1,0,311,328,2560,2565,8.8,16.5
MT415833.1,cds-YP_009724390.1;,54.545,11,5,0,160,192,388,398,3.0,18.1
MT415833.1,cds-YP_009724389.1;,24.490,49,35,1,336,190,1492,1538,6.0,17.3
MT415833.1,cds-YP_009724389.1;,40.000,15,9,0,109,65,872,886,8.1,16.9
MT415833.1,cds-YP_009724389.1;,75.000,8,2,0,243,266,1248,1255,8.1,16.9
MT415833.1,cds-YP_009724395.1;,39.130,23,13,1,28,96,100,121,7.4,16.5
MT415840.1,cds-YP_009724396.1;,100.000,121,0,0,1,363,1,121,1.64e-91,251
MT415840.1,cds-YP_009724395.1;,30.769,39,21,2,1,111,1,35,0.18,21.2
MT415840.1,cds-YP_009725295.1;,83.333,6,1,0,68,51,2445,2450,1.1,19.6
MT415840.1,cds-YP_009725295.1;,26.087,23,17,0,25,93,2149,2171,2.6,18.5
MT415840.1,cds-YP_009725295.1;,58.333,12,5,0,104,139,2419,2430,2.9,18.1
MT415840.1,cds-YP_009724390.1;,43.750,16,9,0,321,274,1094,1109,4.5,17.7
MT434818.1,cds-YP_009724390.1;,99.921,1262,1,0,34,3819,12,1273,0.0,2551
MT434818.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT434818.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT434818.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT434818.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT434818.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT434818.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,3.4,21.9
MT434818.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT434818.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,5.9,21.2
MT434818.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT434818.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.4,20.4
MT434818.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT434818.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT434818.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT450426.1,cds-YP_009724396.1;,100.000,109,0,0,3,329,13,121,6.06e-82,228
MT450426.1,cds-YP_009724397.2;,100.000,17,0,0,347,397,1,17,1.91e-07,39.3
MT450426.1,cds-YP_009725295.1;,83.333,6,1,0,34,17,2445,2450,1.2,19.6
MT450426.1,cds-YP_009725295.1;,58.333,12,5,0,70,105,2419,2430,3.3,18.1
MT450426.1,cds-YP_009725295.1;,41.667,12,7,0,24,59,2160,2171,7.2,17.3
MT450426.1,cds-YP_009724390.1;,43.750,16,9,0,287,240,1094,1109,5.0,17.7
MT457389.1,cds-YP_009724397.2;,99.523,419,2,0,1,1257,1,419,0.0,660
MT457389.1,cds-YP_009724397.2;,50.000,14,7,0,934,893,299,312,3.8,20.0
MT457389.1,cds-YP_009725295.1;,27.143,70,38,1,1082,873,2234,2290,1.1,21.9
MT457389.1,cds-YP_009725295.1;,70.000,10,3,0,127,98,1601,1610,6.7,19.2
MT457389.1,cds-YP_009725295.1;,57.143,7,3,0,1169,1149,4326,4332,6.8,19.2
MT457389.1,cds-YP_009724389.1;,48.148,27,7,1,1171,1251,2488,2507,1.7,21.2
MT457389.1,cds-YP_009724389.1;,50.000,12,6,0,871,906,810,821,4.8,19.6
MT457389.1,cds-YP_009724389.1;,28.070,57,32,3,923,780,1794,1850,4.9,19.6
MT457389.1,cds-YP_009724389.1;,35.135,37,16,2,385,477,1401,1435,7.7,18.9
MT457389.1,cds-YP_009724390.1;,37.500,24,15,0,1009,1080,177,200,5.9,19.2
MT457389.1,cds-YP_009724390.1;,38.889,18,11,0,773,720,1219,1236,7.1,19.2
MT263143.1,cds-YP_009724390.1;,100.000,1262,0,0,34,3819,12,1273,0.0,2553
MT263143.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT263143.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT263143.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT263143.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT263143.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT263143.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT263143.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT263143.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT263143.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT263143.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.5,20.4
MT263143.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT263143.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
